D015774	Ganciclovir	An ACYCLOVIR analog that is a potent inhibitor of the Herpesvirus family including cytomegalovirus. Ganciclovir is used to treat complications from AIDS-associated cytomegalovirus infections.
C036139	norfluoxetine	None
C056595	clentiazem	None
C106746	1,5-benzothiazepine	None
D007011	Hypoparathyroidism	A condition caused by a deficiency of PARATHYROID HORMONE (or PTH). It is characterized by HYPOCALCEMIA and hyperphosphatemia. Hypocalcemia leads to TETANY. The acquired form is due to removal or injuries to the PARATHYROID GLANDS. The congenital form is due to mutations of genes, such as TBX1; (see DIGEORGE SYNDROME); CASR encoding CALCIUM-SENSING RECEPTOR; or PTH encoding parathyroid hormone.
D000468	Alkalies	Usually a hydroxide of lithium, sodium, potassium, rubidium or cesium, but also the carbonates of these metals, ammonia, and the amines. (Grant & Hackh's Chemical Dictionary, 5th ed)
D013392	Sucralfate	A basic aluminum complex of sulfated sucrose.
D014570	Urologic Diseases	Pathological processes of the URINARY TRACT in both males and females.
C082828	CD 832	None
D003251	Constriction, Pathologic	The condition of an anatomical structure's being constricted beyond normal dimensions.
C058876	nefiracetam	None
D013972	Thyrotropin	A glycoprotein hormone secreted by the adenohypophysis (PITUITARY GLAND, ANTERIOR). Thyrotropin stimulates THYROID GLAND by increasing the iodide transport, synthesis and release of thyroid hormones (THYROXINE and TRIIODOTHYRONINE). Thyrotropin consists of two noncovalently linked subunits, alpha and beta. Within a species, the alpha subunit is common in the pituitary glycoprotein hormones (TSH; LUTEINIZING HORMONE and FSH), but the beta subunit is unique and confers its biological specificity.
D016179	Granulocyte Colony-Stimulating Factor	A glycoprotein of MW 25 kDa containing internal disulfide bonds. It induces the survival, proliferation, and differentiation of neutrophilic granulocyte precursor cells and functionally activates mature blood neutrophils. Among the family of colony-stimulating factors, G-CSF is the most potent inducer of terminal differentiation to granulocytes and macrophages of leukemic myeloid cell lines.
D013015	Sotalol	An adrenergic beta-antagonist that is used in the treatment of life-threatening arrhythmias.
D004053	Diethylpropion	A appetite depressant considered to produce less central nervous system disturbance than most drugs in this therapeutic category. It is also considered to be among the safest for patients with hypertension. (From AMA Drug Evaluations Annual, 1994, p2290)
D017294	Ondansetron	A competitive serotonin type 3 receptor antagonist. It is effective in the treatment of nausea and vomiting caused by cytotoxic chemotherapy drugs, including cisplatin, and has reported anxiolytic and neuroleptic properties.
D006944	Hyperglycemic Hyperosmolar Nonketotic Coma	A serious complication of TYPE 2 DIABETES MELLITUS. It is characterized by extreme HYPERGLYCEMIA; DEHYDRATION; serum hyperosmolarity; and depressed consciousness leading to COMA in the absence of KETOSIS and ACIDOSIS.
D014517	Ureteral Obstruction	Blockage in any part of the URETER causing obstruction of urine flow from the kidney to the URINARY BLADDER. The obstruction may be congenital, acquired, unilateral, bilateral, complete, partial, acute, or chronic. Depending on the degree and duration of the obstruction, clinical features vary greatly such as HYDRONEPHROSIS and obstructive nephropathy.
D014514	Ureteral Calculi	Stones in the URETER that are formed in the KIDNEY. They are rarely more than 5 mm in diameter for larger renal stones cannot enter ureters. They are often lodged at the ureteral narrowing and can cause excruciating renal colic.
D052878	Urolithiasis	Formation of stones in any part of the URINARY TRACT, usually in the KIDNEY; URINARY BLADDER; or the URETER.
D017091	Colitis, Ischemic	Inflammation of the COLON due to colonic ISCHEMIA resulting from alterations in systemic circulation or local vasculature.
D004678	Encephalomalacia	Softening or loss of brain tissue following CEREBRAL INFARCTION; cerebral ischemia (see BRAIN ISCHEMIA), infection, CRANIOCEREBRAL TRAUMA, or other injury. The term is often used during gross pathologic inspection to describe blurred cortical margins and decreased consistency of brain tissue following infarction. Multicystic encephalomalacia refers to the formation of multiple cystic cavities of various sizes in the cerebral cortex of neonates and infants following injury, most notably perinatal hypoxia-ischemic events. (From Davis et al., Textbook of Neuropathology, 2nd ed, p665; J Neuropathol Exp Neurol, 1995 Mar;54(2):268-75)
D020925	Hypoxia-Ischemia, Brain	A disorder characterized by a reduction of oxygen in the blood combined with reduced blood flow (ISCHEMIA) to the brain from a localized obstruction of a cerebral artery or from systemic hypoperfusion. Prolonged hypoxia-ischemia is associated with ISCHEMIC ATTACK, TRANSIENT; BRAIN INFARCTION; BRAIN EDEMA; COMA; and other conditions.
D013261	Sterols	Steroids with a hydroxyl group at C-3 and most of the skeleton of cholestane. Additional carbon atoms may be present in the side chain. (IUPAC Steroid Nomenclature, 1987)
D020355	Cholates	Salts and esters of CHOLIC ACID.
D002635	Chenodeoxycholic Acid	A bile acid, usually conjugated with either glycine or taurine. It acts as a detergent to solubilize fats for intestinal absorption and is reabsorbed by the small intestine. It is used as cholagogue, a choleretic laxative, and to prevent or dissolve gallstones.
C040442	heliodermin	None
D005885	Gingival Hyperplasia	Non-inflammatory enlargement of the gingivae produced by factors other than local irritation. It is characteristically due to an increase in the number of cells. (From Jablonski's Dictionary of Dentistry, 1992, p400)
C096012	nociceptin	None
C111148	nocistatin	None
D017330	Remoxipride	An antipsychotic agent that is specific for dopamine D2 receptors. It has been shown to be effective in the treatment of schizophrenia.
C032519	pyrrolidine	None
C017807	bisbenzimide ethoxide trihydrochloride	None
D011419	Propidium	Quaternary ammonium analog of ethidium; an intercalating dye with a specific affinity to certain forms of DNA and, used as diiodide, to separate them in density gradients; also forms fluorescent complexes with cholinesterase which it inhibits.
C034221	catechol	None
C031927	hydroquinone	None
C084325	NCQ 436	None
C112341	NCQ 344	None
D010636	Phenols	Benzene derivatives that include one or more hydroxyl groups attached to the ring structure.
C050313	FLA 797	None
D019800	Phenol	An antiseptic and disinfectant aromatic alcohol.
D001554	Benzene	Toxic, volatile, flammable liquid hydrocarbon byproduct of coal distillation. It is used as an industrial solvent in paints, varnishes, lacquer thinners, gasoline, etc. Benzene causes central nervous system damage acutely and bone marrow damage chronically and is carcinogenic. It was formerly used as parasiticide.
D009249	NADP	Nicotinamide adenine dinucleotide phosphate. A coenzyme composed of ribosylnicotinamide 5'-phosphate (NMN) coupled by pyrophosphate linkage to the 5'-phosphate adenosine 2',5'-bisphosphate. It serves as an electron carrier in a number of reactions, being alternately oxidized (NADP+) and reduced (NADPH). (Dorland, 27th ed)
D019335	Nitroarginine	An inhibitor of nitric oxide synthetase which has been shown to prevent glutamate toxicity. Nitroarginine has been experimentally tested for its ability to prevent ammonia toxicity and ammonia-induced alterations in brain energy and ammonia metabolites. (Neurochem Res 1995:200(4):451-6)
D018917	Optic Neuropathy, Ischemic	Ischemic injury to the OPTIC NERVE which usually affects the OPTIC DISK (optic neuropathy, anterior ischemic) and less frequently the retrobulbar portion of the nerve (optic neuropathy, posterior ischemic). The injury results from occlusion of arterial blood supply which may result from TEMPORAL ARTERITIS; ATHEROSCLEROSIS; COLLAGEN DISEASES; EMBOLISM; DIABETES MELLITUS; and other conditions. The disease primarily occurs in the sixth decade or later and presents with the sudden onset of painless and usually severe monocular visual loss. Anterior ischemic optic neuropathy also features optic disk edema with microhemorrhages. The optic disk appears normal in posterior ischemic optic neuropathy. (Glaser, Neuro-Ophthalmology, 2nd ed, p135)
C059765	amphotericin B, deoxycholate drug combination	None
D013411	Sulfadiazine	One of the short-acting SULFONAMIDES used in combination with PYRIMETHAMINE to treat toxoplasmosis in patients with acquired immunodeficiency syndrome and in newborns with congenital infections.
D014123	Toxoplasmosis	The acquired form of infection by Toxoplasma gondii in animals and man.
D010534	Peritoneal Neoplasms	Tumors or cancer of the PERITONEUM.
C535670	Accutane embryopathy	None
D065817	Congenital Microtia	Malformation of external portion of EAR AURICLE.
D004310	Double Outlet Right Ventricle	Incomplete transposition of the great vessels in which both the AORTA and the PULMONARY ARTERY arise from the RIGHT VENTRICLE. The only outlet of the LEFT VENTRICLE is a large ventricular septal defect (VENTRICULAR SEPTAL DEFECTS or VSD). The various subtypes are classified by the location of the septal defect, such as subaortic, subpulmonary, or noncommitted.
D014801	Vitamin A	Retinol and derivatives of retinol that play an essential role in metabolic functioning of the retina, the growth of and differentiation of epithelial tissue, the growth of bone, reproduction, and the immune response. Dietary vitamin A is derived from a variety of CAROTENOIDS found in plants. It is enriched in the liver, egg yolks, and the fat component of dairy products.
C066444	cocaethylene	None
C027429	veralipride	None
D019888	Nelfinavir	A potent HIV protease inhibitor. It is used in combination with other antiviral drugs in the treatment of HIV in both adults and children.
D019226	Oral Ulcer	A loss of mucous substance of the mouth showing local excavation of the surface, resulting from the sloughing of inflammatory necrotic tissue. It is the result of a variety of causes, e.g., denture irritation, aphthous stomatitis (STOMATITIS, APHTHOUS); NOMA; necrotizing gingivitis (GINGIVITIS, NECROTIZING ULCERATIVE); TOOTHBRUSHING; and various irritants. (From Jablonski, Dictionary of Dentistry, 1992, p842)
C086123	azimilide	None
D007235	Infant, Premature, Diseases	Diseases that occur in PREMATURE INFANTS.
D003560	Cysts	Any fluid-filled closed cavity or sac that is lined by an EPITHELIUM. Cysts can be of normal, abnormal, non-neoplastic, or neoplastic tissues.
D003300	Copper	A heavy metal trace element with the atomic symbol Cu, atomic number 29, and atomic weight 63.55.
D002583	Uterine Cervical Neoplasms	Tumors or cancer of the UTERINE CERVIX.
D015242	Ofloxacin	A synthetic fluoroquinolone antibacterial agent that inhibits the supercoiling activity of bacterial DNA GYRASE, halting DNA REPLICATION.
